Country,ETid,Source_URL,PDF_URL
ESTONIA,ETid-2858,https://www.aki.ee/uudised/allium-upi-jattis-kliendiandmed-kaitseta-3-miljoni-euro-suurune-trahv,https://www.aki.ee/uudised/allium-upi-jattis-kliendiandmed-kaitseta-3-miljoni-euro-suurune-trahv
ESTONIA,ETid-2594,https://www.aki.ee/uudised/trahviotsus-85-000-suurune-rahatrahv-asper-biogene-ou-le,https://www.aki.ee/uudised/trahviotsus-85-000-suurune-rahatrahv-asper-biogene-ou-le
ESTONIA,ETid-2593,https://www.aki.ee/uudised/aki-vaarteootsus-pere-sihtkapitali-lastetu-pereuuringu-osas,https://www.aki.ee/uudised/aki-vaarteootsus-pere-sihtkapitali-lastetu-pereuuringu-osas
ESTONIA,ETid-1427,https://www.aki.ee/et/uudised/uudishimuparing-toi-vaarteotrahvi,Error fetching page: 404 Client Error: Not Found for url: https://www.aki.ee/et/uudised/uudishimuparing-toi-vaarteotrahvi
ESTONIA,ETid-518,https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimesee,Error fetching page: 404 Client Error: Not Found for url: https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimesee
ESTONIA,ETid-517,https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimese,Error fetching page: 404 Client Error: Not Found for url: https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimese
ESTONIA,ETid-516,https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimese,Error fetching page: 404 Client Error: Not Found for url: https://www.aki.ee/et/uudised/andmekaitse-inspektsioon-kohustas-e-apteeke-lopetama-koheselt-ligipaas-teise-inimese
ESTONIA,ETid-384,https://www.aki.ee/et/uudised/uudishimuparing-toi-vaarteotrahvi,Error fetching page: 404 Client Error: Not Found for url: https://www.aki.ee/et/uudised/uudishimuparing-toi-vaarteotrahvi
ESTONIA,ETid-302,https://www.aki.ee/sites/default/files/ettekirjutused/2019/ettekirjutus-hoiatus_isikuandmete_kaitse_asjas_30.04.2020_nr_2.1.-6-20-19_korteriuhistu_outokumpu_19.pdf,https://www.aki.ee/sites/default/files/ettekirjutused/2019/ettekirjutus-hoiatus_isikuandmete_kaitse_asjas_30.04.2020_nr_2.1.-6-20-19_korteriuhistu_outokumpu_19.pdf
