row_index,url,saved_path,status,message
54,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2017/25.pdf,,FAIL,HTTP_403
55,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2017/28.pdf,,FAIL,HTTP_403
56,http://www.austlii.edu.au/au/cases/cth/FCA/2018/1212.pdf,,FAIL,HTTP_403
57,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2017/53.pdf,,FAIL,HTTP_403
58,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2017/60.pdf,,FAIL,HTTP_403
59,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2017/61.pdf,,FAIL,HTTP_403
60,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2018/35.pdf,,FAIL,HTTP_403
61,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2018/50.pdf,,FAIL,HTTP_403
62,http://www8.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2018/51.pdf,,FAIL,HTTP_403
63,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr//2019/60.pdf,,FAIL,HTTP_403
64,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2019/48.pdf?context=1;query=aicmr;mask,,FAIL,HTTP_403
65,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2019/20.pdf,,FAIL,HTTP_403
66,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2019/17.pdf,,FAIL,HTTP_403
67,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/68.pdf,,FAIL,HTTP_403
68,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/49.pdf,,FAIL,HTTP_403
69,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/69.pdf,,FAIL,HTTP_403
70,http://www6.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/64.pdf,,FAIL,HTTP_403
71,http://classic.austlii.edu.au/cgi-bin/sinodisp/au/cases/cth/AICmr/2020/60.pdf?stem=0&synonyms=0&que,,FAIL,HTTP_410
72,https://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/57.pdf,,FAIL,HTTP_403
73,http://classic.austlii.edu.au/au/cases/cth/AICmr/2020/52.pdf,,FAIL,HTTP_410
74,http://classic.austlii.edu.au/au/cases/cth/AICmr/2020/46.pdf,,FAIL,HTTP_410
75,http://classic.austlii.edu.au/au/cases/cth/AICmr/2020/44.pdf,,FAIL,HTTP_410
76,http://classic.austlii.edu.au/au/cases/cth/AICmr/2020/45.pdf,,FAIL,HTTP_410
77,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/21.pdf,,FAIL,HTTP_403
78,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/30.pdf,,FAIL,HTTP_403
79,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2020/22.pdf,,FAIL,HTTP_403
80,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/37.pdf,,FAIL,HTTP_403
81,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/29.pdf,,FAIL,HTTP_403
82,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/34.pdf,,FAIL,HTTP_403
83,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/23.pdf,,FAIL,HTTP_403
84,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/13.pdf,,FAIL,HTTP_403
85,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/12.pdf,,FAIL,HTTP_403
86,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/8.pdf,,FAIL,HTTP_403
87,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/4.pdf,,FAIL,HTTP_403
88,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/5.pdf,,FAIL,HTTP_403
89,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/2.pdf,,FAIL,HTTP_403
90,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/50.pdf?context=1;query=20initiated20into22;mask_path=,,FAIL,HTTP_403
91,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/74.pdf,,FAIL,HTTP_403
92,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/54.pdf,,FAIL,HTTP_403
93,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/92.pdf,,FAIL,HTTP_404
94,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/91.pdf,,FAIL,HTTP_404
95,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/95.pdf,,FAIL,HTTP_404
96,http://www.austlii.edu.au/cgi-bin/viewdoc/au/cases/cth/AICmr/2021/89.pdf,,FAIL,HTTP_404
