case_title,case_url,pdf_url
pdpc_case_82,https://www.pdpc.gov.sg/all-commissions-decisions/2021/09/breach-of-the-protection-obligation-by-specialized-asia-pacific,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---specialized-asia-pacific-pte-ltd---300721.pdf
pdpc_case_83,https://www.pdpc.gov.sg/all-commissions-decisions/2021/09/breach-of-the-transfer-limitation-obligation-by-nuinternational-singapore-and-newcastle-research-and-innovation-institute,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---nui-and-newriis--23062021.pdf
pdpc_case_84,https://www.pdpc.gov.sg/all-commissions-decisions/2021/09/no-breach-of-the-protection-obligation-by-carousell,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---carousell-pte-ltd---030821.pdf
pdpc_case_85,https://www.pdpc.gov.sg/all-commissions-decisions/2021/10/breach-of-the-protection-accountability-and-retention-limitation-obligations-by-stylez,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---stylez-pte-ltd---04082021.pdf
pdpc_case_86,https://www.pdpc.gov.sg/all-commissions-decisions/2021/10/breach-of-the-protection-and-transfer-limitation-obligations-by-j-r-bossini-fashion,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---j--r-bossini-fashion-pte-ltd---18082021.pdf
pdpc_case_87,https://www.pdpc.gov.sg/all-commissions-decisions/2021/10/breach-of-the-protection-obligation-by-championtutor,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--championtutor-inc-private-limited--10082021.pdf
pdpc_case_88,https://www.pdpc.gov.sg/all-commissions-decisions/2021/10/breach-of-the-protection-obligation-by-the-national-kidney-foundation,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---the-national-kidney-foundation---15092021.pdf
pdpc_case_89,https://www.pdpc.gov.sg/all-commissions-decisions/2021/11/breach-of-the-protection-obligation-by-commeasure,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---commeasure-pte-ltd---15092021.pdf
pdpc_case_90,https://www.pdpc.gov.sg/all-commissions-decisions/2021/11/no-breach-of-the-protection-obligation-by-giordano,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--giordano-originals-s-pte-ltd--151021.pdf
pdpc_case_91,https://www.pdpc.gov.sg/all-commissions-decisions/2021/12/breach-of-the-protection-and-accountability-obligations-by-nature-society,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/summary-decision---nss---03122021.pdf
pdpc_case_92,https://www.pdpc.gov.sg/all-commissions-decisions/2021/12/breach-of-the-transfer-limitation-obligation-by-belden-singapore,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---belden-singapore-private-limited---12112021.pdf
pdpc_case_93,https://www.pdpc.gov.sg/all-commissions-decisions/2022/02/breach-of-the-protection-by-tanah-merah-country-club,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---tanah-merah-country-club---20122021.pdf
pdpc_case_94,https://www.pdpc.gov.sg/all-commissions-decisions/2022/02/breach-of-the-protection-obligation-by-north-london-collegiate-school,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---nlcs---01122021.pdf
pdpc_case_95,https://www.pdpc.gov.sg/all-commissions-decisions/2022/03/breach-of-accountability-obligation-by-acl-construction,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--acl-construction-s-pte-ltd--030222.pdf
pdpc_case_96,https://www.pdpc.gov.sg/all-commissions-decisions/2022/03/breach-of-the-consent-and-purpose-limitation-obligations-by-neo-yong-xiang-trading-as-yoshi-mobile,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---neo-yong-xiang---29102021.pdf
pdpc_case_97,https://www.pdpc.gov.sg/all-commissions-decisions/2022/03/breach-of-the-protection-obligation-by-geniusu,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---geniusu-pte-ltd--180122.pdf
pdpc_case_98,https://www.pdpc.gov.sg/all-commissions-decisions/2022/03/breach-of-the-protection-obligation-by-trinity-christian-centre,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision_trinity-christian-centre-limited_030222-(26-dec-23).pdf
pdpc_case_99,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/breach-of-protection-obligation-by-southaven-boutique,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---southaven-boutique-pte-ltd---280222.pdf
pdpc_case_100,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/breach-of-the-accountability-and-protection-obligations-by-pinc-interactive,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---pinc-interactive-pte-ltd---04022022.pdf
pdpc_case_101,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/breach-of-the-protection-obligation-by-lovebonito,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--lovebonito-singapore-pte-ltd--21022022.pdf
pdpc_case_102,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/breach-of-the-transfer-limitation-obligation-by-toll-logistics-and-others,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--toll-logistics-asia-limited-and-others--180322.pdf
pdpc_case_103,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/no-breach-of-the-protection-obligation-by-royal-caribbean-cruises,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--royal-caribbean-cruises-asia-pte-ltd--130819.pdf
pdpc_case_104,https://www.pdpc.gov.sg/all-commissions-decisions/2022/05/no-breach-of-the-protection-obligation-by-singapore-telecommunications,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-telecommunication-limited---101221.pdf
pdpc_case_105,https://www.pdpc.gov.sg/all-commissions-decisions/2022/06/breach-of-the-consent-and-notification-obligations-by-three-insurance-financial-advisers,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---dennis-ngian--others---08032022.pdf
pdpc_case_106,https://www.pdpc.gov.sg/all-commissions-decisions/2022/06/breach-of-the-protection-obligation-by-vhive,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---vhive-pte-ltd---08032022.pdf
pdpc_case_107,https://www.pdpc.gov.sg/all-commissions-decisions/2022/06/no-breach-of-the-consent-obligation-by-slp-scotia-and-slp-international-property-consultants,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---slp-scotia-pte-ltd-and-slp-international-property-consultants-pte-ltd---09042022.pdf
pdpc_case_108,https://www.pdpc.gov.sg/all-commissions-decisions/2022/06/no-breach-of-the-protection-obligation-by-aman-group,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--aman-group-sarl-and-or-amanresort-international-pte-ltd--28022022.pdf
pdpc_case_109,https://www.pdpc.gov.sg/all-commissions-decisions/2022/07/breach-of-the-protection-obligation-by-audio-house,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---audio-house-marketing-pte-ltd---27052022.pdf
pdpc_case_110,https://www.pdpc.gov.sg/all-commissions-decisions/2022/07/breach-of-the-protection-obligation-by-budgetcars,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---budgetcars-pte-ltd---06072022.pdf
pdpc_case_111,https://www.pdpc.gov.sg/all-commissions-decisions/2022/07/breach-of-the-protection-obligation-by-crawfort,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---crawfort-pte-ltd---070622.pdf
pdpc_case_112,https://www.pdpc.gov.sg/all-commissions-decisions/2022/07/breach-of-the-protection-obligation-by-quoine,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---quoine-pte-ltd---08022022.pdf
pdpc_case_113,https://www.pdpc.gov.sg/all-commissions-decisions/2022/07/breach-of-the-protection-obligation-by-terra-systems,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---terra-systems-pte-ltd----06082021.pdf
pdpc_case_114,https://www.pdpc.gov.sg/all-commissions-decisions/2022/09/breach-of-the-protection-obligation-by-myrepublic,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---myrepublic-ltd---05082022.pdf
pdpc_case_115,https://www.pdpc.gov.sg/all-commissions-decisions/2022/10/breach-of-the-protection-obligation-by-cognita-asia-holdings,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---cognita-asia-holdings-pte-ltd---09062022.pdf
pdpc_case_116,https://www.pdpc.gov.sg/all-commissions-decisions/2022/10/no-breach-of-the-protection-obligation-by-qcp-capital,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---qcp-capital-pte-ltd---16092022-(002).pdf
pdpc_case_117,https://www.pdpc.gov.sg/all-commissions-decisions/2022/11/breach-of-the-protection-obligation-by-farrer-park-hospital,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_farrer-park-hospital-pte-ltd_15092022.pdf
pdpc_case_118,https://www.pdpc.gov.sg/all-commissions-decisions/2022/11/breach-of-the-protection-obligation-by-redmart,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---redmart-limited---28102022.pdf
pdpc_case_119,https://www.pdpc.gov.sg/all-commissions-decisions/2022/11/breach-of-the-protection-obligation-by-thomson-medical,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---thomson-medical-pte-ltd---140922.pdf
pdpc_case_120,https://www.pdpc.gov.sg/all-commissions-decisions/2022/11/breach-of-the-transfer-limitation-obligation-by-shopify-commerce-singapore-and-supernova,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_supernova-pte-ltd_06102022.pdf
pdpc_case_121,"https://www.pdpc.gov.sg/all-commissions-decisions/2023/02/breach-of-the-consent,-notification-and-purpose-limitation-obligations-by-redmart",https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---redmart-limited---18012023.pdf
pdpc_case_122,https://www.pdpc.gov.sg/all-commissions-decisions/2023/02/breach-of-the-protection-obligation-by-cpr-vision-management-pte-ltd,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---cpr-vision-management-pte-ltd---071222.pdf
pdpc_case_123,https://www.pdpc.gov.sg/all-commissions-decisions/2023/03/breach-of-the-protection-obligation-by-eatigo-international,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_eatigo-international-pte-ltd_211222.pdf
pdpc_case_124,https://www.pdpc.gov.sg/all-commissions-decisions/2023/03/no-breach-of-the-pdpa-by-sembcorp-marine,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_sembcorp-marine-ltd_070223.pdf
pdpc_case_125,https://www.pdpc.gov.sg/all-commissions-decisions/2023/04/breach-of-section-48b-of-the-pdpa-prohibition-on-use-of-dictionary-attacks-by-an-individual,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_taishinfatt_140223.pdf
pdpc_case_126,https://www.pdpc.gov.sg/all-commissions-decisions/2023/04/breach-of-the-protection-obligation-by-orangetee-and-tie,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_orangetee_210223.pdf
pdpc_case_127,https://www.pdpc.gov.sg/all-commissions-decisions/2023/05/breach-of-the-protection-obligation-by-fortytwo,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_fortytwo070323.pdf
pdpc_case_128,https://www.pdpc.gov.sg/all-commissions-decisions/2023/05/breach-of-the-protection-obligation-by-kingsforce-management-services,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_kingsforcemanagementservicespteltd_100323.pdf
pdpc_case_129,https://www.pdpc.gov.sg/all-commissions-decisions/2023/05/breach-of-the-protection-obligation-by-the-law-society-of-singapore,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_lawsocietyofsingapore_140323.pdf
pdpc_case_130,https://www.pdpc.gov.sg/all-commissions-decisions/2023/06/breach-of-the-protection-obligation-by-fullerton-healthcare-and-agape-cp-holdings,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_fullerton-healthcare-group-and-agape-cp-holdings_230323.pdf
pdpc_case_131,https://www.pdpc.gov.sg/all-commissions-decisions/2023/08/breach-of-duty-to-check-the-do-not-call-register-by-a-registered-salesperson,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_leon-wee_11072023-(004).pdf
pdpc_case_132,https://www.pdpc.gov.sg/all-commissions-decisions/2023/08/breach-of-the-protection-obligation-by-ecommerce-enablers,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---ecommerce-enablers.pdf
pdpc_case_133,https://www.pdpc.gov.sg/all-commissions-decisions/2023/09/breach-of-the-protection-obligation-by-autobahn-rent-a-car,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_autobahn-rent-a-car-pte-ltd_090623.pdf
pdpc_case_134,https://www.pdpc.gov.sg/all-commissions-decisions/2023/09/breach-of-the-protection-obligation-by-century-evergreen,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_century_evergreen_260723.pdf
pdpc_case_135,https://www.pdpc.gov.sg/all-commissions-decisions/2023/10/breach-of-the-protection-obligation-by-ascentis,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/gd_ascentis_12092023.pdf
