row_index,url,saved_path,status,message
35,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/fwd-singapore-pte-ltd---summary-of-decision---13032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/fwd-singapore-pte-ltd---summary-of-decision---13032020.pdf,OK,OK
36,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---mcst-3400-17032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---mcst-3400-17032020.pdf,OK,OK
37,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---mdis-corporation-pte-ltd---17032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---mdis-corporation-pte-ltd---17032020.pdf,OK,OK
38,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-accountancy-commission---22062020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---singapore-accountancy-commission---22062020.pdf,OK,OK
39,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---zero1-and-ip-tribe---07042020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---zero1-and-ip-tribe---07042020.pdf,OK,OK
40,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-red-cross---05052020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---singapore-red-cross---05052020.pdf,OK,OK
41,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---civil-service-club-01042020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---civil-service-club-01042020.pdf,OK,OK
42,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---grabcar-pte-ltd---24072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---grabcar-pte-ltd---24072020.pdf,OK,OK
43,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-medical-association---21072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---singapore-medical-association---21072020.pdf,OK,OK
44,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-telecommunications-limited---05082020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---singapore-telecommunications-limited---05082020.pdf,OK,OK
45,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---chan-brothers-travel-pte-ltd---21072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---chan-brothers-travel-pte-ltd---21072020.pdf,OK,OK
46,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---courts-singapore---140820.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---courts-singapore---140820.pdf,OK,OK
47,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision----horizon-fast-ferry-pte-ltd---27082020.pdf,,FAIL,SERVER_SENT_NON_PDF_BINARY
48,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---mri-diagnostics-pte-ltd-and-other---22072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---mri-diagnostics-pte-ltd-and-other---22072020.pdf,OK,OK
49,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---security-masters-pte-ltd---21072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---security-masters-pte-ltd---21072020.pdf,OK,OK
50,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---tanah-merah-country-club---21072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---tanah-merah-country-club---21072020.pdf,OK,OK
51,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---vimalakirti-buddhist-centre---04092020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---vimalakirti-buddhist-centre---04092020.pdf,OK,OK
52,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---interauct-pte-ltd---04082020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---interauct-pte-ltd---04082020.pdf,OK,OK
53,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---majestic-debt-recovery---02032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---majestic-debt-recovery---02032020.pdf,OK,OK
54,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---times-and-others---18062020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---times-and-others---18062020.pdf,OK,OK
55,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision----worksmartly-pte-ltd---17092020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision----worksmartly-pte-ltd---17092020.pdf,OK,OK
56,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---novelship-pte-ltd---22072020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---novelship-pte-ltd---22072020.pdf,OK,OK
57,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---secur-solutions-group-pte-ltd---30032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---secur-solutions-group-pte-ltd---30032020.pdf,OK,OK
58,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---hello-travel-pte-ltd---301020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---hello-travel-pte-ltd---301020.pdf,OK,OK
59,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---everlast-projects-and-others---301020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---everlast-projects-and-others---301020.pdf,OK,OK
60,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---rise-aerospace-pte-ltd---131120.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---rise-aerospace-pte-ltd---131120.pdf,OK,OK
61,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--water--plants-lab-pte-ltd--181120.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--water--plants-lab-pte-ltd--181120.pdf,OK,OK
62,"https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---bls-international-services-singapore-pte,-d-,-ltd,-d-,-30112020-(003).pdf",/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---bls-international-services-singapore-pte_-d-_-ltd_-d-_-30112020-(003).pdf,OK,OK
63,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---the-future-of-cooking-pte-ltd-20112020-(003).pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---the-future-of-cooking-pte-ltd-20112020-(003).pdf,OK,OK
64,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision----st-engineering-ltd---16112020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision----st-engineering-ltd---16112020.pdf,OK,OK
65,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---jigyasa---30032020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---jigyasa---30032020.pdf,OK,OK
66,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---iapps-pte-ltd---10022021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---iapps-pte-ltd---10022021.pdf,OK,OK
67,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---chapel-of-christ-the-redeemer---290121.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---chapel-of-christ-the-redeemer---290121.pdf,OK,OK
68,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---flying-cape-pte-ltd---17032021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---flying-cape-pte-ltd---17032021.pdf,OK,OK
69,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--st-josephs-institution-international-ltd--12032021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--st-josephs-institution-international-ltd--12032021.pdf,OK,OK
70,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---tripartite-alliance-limited---16032021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---tripartite-alliance-limited---16032021.pdf,OK,OK
71,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---progressive-builders-and-greatearth-corporation---16042021-(002).pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---progressive-builders-and-greatearth-corporation---16042021-(002).pdf,OK,OK
72,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--hsbc-bank-singapore-limited--10032021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--hsbc-bank-singapore-limited--10032021.pdf,OK,OK
73,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---webcada-pte-ltd-06052021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---webcada-pte-ltd-06052021.pdf,OK,OK
74,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--larsen--toubro-infotech-limited-singapore-branch-06052021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--larsen--toubro-infotech-limited-singapore-branch-06052021.pdf,OK,OK
75,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---hmi-institute-of-health-sciences---20052021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---hmi-institute-of-health-sciences---20052021.pdf,OK,OK
76,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---st-logistics-pte-ltd---26102020.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---st-logistics-pte-ltd---26102020.pdf,OK,OK
77,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---singapore-telecommunications-limited---21062021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---singapore-telecommunications-limited---21062021.pdf,OK,OK
78,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---sap-asia-pte-ltd---310721.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---sap-asia-pte-ltd---310721.pdf,OK,OK
79,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---sendtech-pte-ltd---220721.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---sendtech-pte-ltd---220721.pdf,OK,OK
80,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---seriously-keto-pte-ltd---14072021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---seriously-keto-pte-ltd---14072021.pdf,OK,OK
81,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---specialized-asia-pacific-pte-ltd---300721.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---specialized-asia-pacific-pte-ltd---300721.pdf,OK,OK
82,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---nui-and-newriis--23062021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---nui-and-newriis--23062021.pdf,OK,OK
83,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---carousell-pte-ltd---030821.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---carousell-pte-ltd---030821.pdf,OK,OK
84,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---stylez-pte-ltd---04082021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---stylez-pte-ltd---04082021.pdf,OK,OK
85,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---j--r-bossini-fashion-pte-ltd---18082021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---j--r-bossini-fashion-pte-ltd---18082021.pdf,OK,OK
86,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--championtutor-inc-private-limited--10082021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--championtutor-inc-private-limited--10082021.pdf,OK,OK
87,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---the-national-kidney-foundation---15092021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---the-national-kidney-foundation---15092021.pdf,OK,OK
88,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---commeasure-pte-ltd---15092021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---commeasure-pte-ltd---15092021.pdf,OK,OK
89,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--giordano-originals-s-pte-ltd--151021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--giordano-originals-s-pte-ltd--151021.pdf,OK,OK
90,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/summary-decision---nss---03122021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/summary-decision---nss---03122021.pdf,OK,OK
91,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---belden-singapore-private-limited---12112021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---belden-singapore-private-limited---12112021.pdf,OK,OK
92,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---tanah-merah-country-club---20122021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---tanah-merah-country-club---20122021.pdf,OK,OK
93,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---nlcs---01122021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---nlcs---01122021.pdf,OK,OK
94,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision--acl-construction-s-pte-ltd--030222.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision--acl-construction-s-pte-ltd--030222.pdf,OK,OK
95,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---neo-yong-xiang---29102021.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---neo-yong-xiang---29102021.pdf,OK,OK
96,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---geniusu-pte-ltd--180122.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---geniusu-pte-ltd--180122.pdf,OK,OK
97,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision_trinity-christian-centre-limited_030222-(26-dec-23).pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision_trinity-christian-centre-limited_030222-(26-dec-23).pdf,OK,OK
98,https://www.pdpc.gov.sg/-/media/files/pdpc/pdf-files/commissions-decisions/decision---southaven-boutique-pte-ltd---280222.pdf,/content/drive/MyDrive/privacy-legal-explorer/Singapore - PDPC/pdfs/decision---southaven-boutique-pte-ltd---280222.pdf,OK,OK
